 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> dicembre 01, 2014 
 ==================================================================

 Disk File Name = SRIM Outputs\Fluorine in Silicon.txt

 Ion = Fluorine [9] , Mass = 18,998 amu

 Target Density =  2,3212E+00 g/cm3 = 4,9770E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Si     14    100,00    100,00   
 ====================================
 Bragg Correction = 0,00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
 250,00 MeV   2,250E+00  1,131E-03  288,53 um    11,37 um     3,00 um  
 275,00 MeV   2,084E+00  1,038E-03  338,25 um    13,40 um     3,44 um  
 300,00 MeV   1,945E+00  9,605E-04  391,73 um    15,41 um     3,92 um  
 325,00 MeV   1,827E+00  8,940E-04  448,85 um    17,44 um     4,43 um  
 350,00 MeV   1,725E+00  8,366E-04  509,51 um    19,47 um     4,97 um  
 375,00 MeV   1,637E+00  7,863E-04  573,58 um    21,51 um     5,54 um  
 400,00 MeV   1,560E+00  7,421E-04  640,96 um    23,56 um     6,14 um  
 450,00 MeV   1,430E+00  6,675E-04  785,17 um    31,24 um     7,42 um  
 500,00 MeV   1,323E+00  6,071E-04  941,76 um    38,37 um     8,80 um  
 550,00 MeV   1,230E+00  5,572E-04    1,11 mm    45,27 um    10,28 um  
 600,00 MeV   1,149E+00  5,151E-04    1,29 mm    52,10 um    11,86 um  
 650,00 MeV   1,078E+00  4,792E-04    1,49 mm    58,94 um    13,53 um  
 700,00 MeV   1,017E+00  4,482E-04    1,69 mm    65,82 um    15,31 um  
 800,00 MeV   9,154E-01  3,972E-04    2,14 mm    91,40 um    19,14 um  
 900,00 MeV   8,345E-01  3,570E-04    2,63 mm   115,14 um    23,35 um  
   1,00 GeV   7,685E-01  3,245E-04    3,17 mm   138,21 um    27,91 um  
   1,10 GeV   7,135E-01  2,976E-04    3,75 mm   161,07 um    32,81 um  
   1,20 GeV   6,670E-01  2,750E-04    4,37 mm   183,93 um    38,05 um  
   1,30 GeV   6,271E-01  2,557E-04    5,04 mm   206,90 um    43,61 um  
   1,40 GeV   5,925E-01  2,390E-04    5,75 mm   230,05 um    49,48 um  
   1,50 GeV   5,622E-01  2,244E-04    6,49 mm   253,40 um    55,66 um  
   1,60 GeV   5,354E-01  2,116E-04    7,28 mm   276,97 um    62,13 um  
   1,70 GeV   5,116E-01  2,003E-04    8,10 mm   300,76 um    68,88 um  
   1,80 GeV   4,903E-01  1,901E-04    8,96 mm   324,77 um    75,91 um  
   2,00 GeV   4,536E-01  1,727E-04   10,79 mm   415,69 um    90,79 um  
   2,25 GeV   4,164E-01  1,551E-04   13,27 mm   544,56 um   110,81 um  
   2,50 GeV   3,863E-01  1,408E-04   15,95 mm   664,77 um   132,32 um  
   2,75 GeV   3,614E-01  1,291E-04   18,83 mm   780,71 um   155,22 um  
   3,00 GeV   3,404E-01  1,192E-04   21,91 mm   894,31 um   179,42 um  
   3,25 GeV   3,225E-01  1,107E-04   25,16 mm     1,01 mm   204,83 um  
   3,50 GeV   3,071E-01  1,035E-04   28,58 mm     1,12 mm   231,40 um  
   3,75 GeV   2,937E-01  9,713E-05   32,16 mm     1,23 mm   259,03 um  
   4,00 GeV   2,819E-01  9,155E-05   35,91 mm     1,34 mm   287,67 um  
   4,50 GeV   2,621E-01  8,216E-05   43,83 mm     1,75 mm   347,74 um  
   5,00 GeV   2,461E-01  7,458E-05   52,31 mm     2,12 mm   411,15 um  
   5,50 GeV   2,331E-01  6,832E-05   61,31 mm     2,48 mm   477,51 um  
   6,00 GeV   2,222E-01  6,306E-05   70,77 mm     2,82 mm   546,45 um  
   6,50 GeV   2,129E-01  5,858E-05   80,68 mm     3,15 mm   617,69 um  
   7,00 GeV   2,050E-01  5,472E-05   90,99 mm     3,47 mm   690,93 um  
   8,00 GeV   1,922E-01  4,838E-05  112,69 mm     4,64 mm   842,55 um  
   9,00 GeV   1,823E-01  4,340E-05  135,70 mm     5,67 mm   999,64 um  
  10,00 GeV   1,745E-01  3,937E-05  159,85 mm     6,62 mm     1,16 mm  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  2,3211E+01                 eV / Angstrom 
  2,3211E+02                keV / micron   
  2,3211E+02                MeV / mm       
  1,0000E+00                keV / (ug/cm2) 
  1,0000E+00                MeV / (mg/cm2) 
  1,0000E+03                keV / (mg/cm2) 
  4,6637E+01                 eV / (1E15 atoms/cm2)
  3,4514E-01                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
