 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> dicembre 01, 2014 
 ==================================================================

 Disk File Name = SRIM Outputs\Ruthenium in Silicon.txt

 Ion = Ruthenium [44] , Mass = 101,904 amu

 Target Density =  2,3212E+00 g/cm3 = 4,9770E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Si     14    100,00    100,00   
 ====================================
 Bragg Correction = 0,00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
   5,00 GeV   1,760E+01  7,405E-03  792,05 um    29,68 um     3,60 um  
   5,50 GeV   1,652E+01  6,798E-03  918,37 um    34,65 um     4,06 um  
   6,00 GeV   1,558E+01  6,288E-03    1,05 mm    39,52 um     4,54 um  
   6,50 GeV   1,476E+01  5,852E-03    1,19 mm    44,34 um     5,05 um  
   7,00 GeV   1,404E+01  5,475E-03    1,34 mm    49,14 um     5,58 um  
   8,00 GeV   1,283E+01  4,855E-03    1,67 mm    66,93 um     6,72 um  
   9,00 GeV   1,185E+01  4,366E-03    2,01 mm    83,22 um     7,94 um  
  10,00 GeV   1,104E+01  3,970E-03    2,39 mm    98,84 um     9,25 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  2,3211E+01                 eV / Angstrom 
  2,3211E+02                keV / micron   
  2,3211E+02                MeV / mm       
  1,0000E+00                keV / (ug/cm2) 
  1,0000E+00                MeV / (mg/cm2) 
  1,0000E+03                keV / (mg/cm2) 
  4,6637E+01                 eV / (1E15 atoms/cm2)
  4,8789E-02                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
