 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> dicembre 01, 2014 
 ==================================================================

 Disk File Name = SRIM Outputs\Silver in Silicon.txt

 Ion = Silver [47] , Mass = 106,905 amu

 Target Density =  2,3212E+00 g/cm3 = 4,9770E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Si     14    100,00    100,00   
 ====================================
 Bragg Correction = 0,00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
   5,00 GeV   2,064E+01  8,759E-03  687,14 um    25,43 um     3,16 um  
   5,50 GeV   1,938E+01  8,043E-03  794,83 um    29,65 um     3,54 um  
   6,00 GeV   1,829E+01  7,440E-03  909,23 um    33,78 um     3,94 um  
   6,50 GeV   1,734E+01  6,925E-03    1,03 mm    37,88 um     4,36 um  
   7,00 GeV   1,650E+01  6,479E-03    1,16 mm    41,95 um     4,80 um  
   8,00 GeV   1,508E+01  5,747E-03    1,43 mm    57,06 um     5,74 um  
   9,00 GeV   1,393E+01  5,169E-03    1,73 mm    70,90 um     6,76 um  
  10,00 GeV   1,298E+01  4,701E-03    2,05 mm    84,17 um     7,85 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  2,3211E+01                 eV / Angstrom 
  2,3211E+02                keV / micron   
  2,3211E+02                MeV / mm       
  1,0000E+00                keV / (ug/cm2) 
  1,0000E+00                MeV / (mg/cm2) 
  1,0000E+03                keV / (mg/cm2) 
  4,6637E+01                 eV / (1E15 atoms/cm2)
  4,5901E-02                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
