 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> dicembre 01, 2014 
 ==================================================================

 Disk File Name = SRIM Outputs\Sodium in Silicon.txt

 Ion = Sodium [11] , Mass = 22,99 amu

 Target Density =  2,3212E+00 g/cm3 = 4,9770E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Si     14    100,00    100,00   
 ====================================
 Bragg Correction = 0,00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
   4,50 GeV   4,519E-01  1,448E-04   25,13 mm     1,01 mm   181,01 um  
   5,00 GeV   4,227E-01  1,315E-04   30,06 mm     1,22 mm   214,63 um  
   5,50 GeV   3,987E-01  1,205E-04   35,30 mm     1,43 mm   250,02 um  
   6,00 GeV   3,786E-01  1,112E-04   40,85 mm     1,63 mm   286,98 um  
   6,50 GeV   3,616E-01  1,034E-04   46,67 mm     1,83 mm   325,38 um  
   7,00 GeV   3,470E-01  9,655E-05   52,75 mm     2,02 mm   365,07 um  
   8,00 GeV   3,232E-01  8,539E-05   65,62 mm     2,72 mm   447,83 um  
   9,00 GeV   3,047E-01  7,661E-05   79,35 mm     3,35 mm   534,38 um  
  10,00 GeV   2,900E-01  6,952E-05   93,84 mm     3,93 mm   623,97 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  2,3211E+01                 eV / Angstrom 
  2,3211E+02                keV / micron   
  2,3211E+02                MeV / mm       
  1,0000E+00                keV / (ug/cm2) 
  1,0000E+00                MeV / (mg/cm2) 
  1,0000E+03                keV / (mg/cm2) 
  4,6637E+01                 eV / (1E15 atoms/cm2)
  2,6076E-01                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
