 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> dicembre 01, 2014 
 ==================================================================

 Disk File Name = SRIM Outputs\Yttrium in Silicon.txt

 Ion = Yttrium [39] , Mass = 88,906 amu

 Target Density =  2,3212E+00 g/cm3 = 4,9770E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Si     14    100,00    100,00   
 ====================================
 Bragg Correction = 0,00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
 450,00 MeV   4,473E+01  4,358E-02   49,70 um     1,39 um     8744 A   
 500,00 MeV   4,359E+01  3,978E-02   54,57 um     1,56 um     8959 A   
 550,00 MeV   4,244E+01  3,663E-02   59,58 um     1,71 um     9173 A   
 600,00 MeV   4,129E+01  3,396E-02   64,72 um     1,86 um     9387 A   
 650,00 MeV   4,016E+01  3,168E-02   70,00 um     2,01 um     9604 A   
 700,00 MeV   3,908E+01  2,970E-02   75,44 um     2,15 um     9823 A   
 800,00 MeV   3,704E+01  2,643E-02   86,76 um     2,69 um     1,03 um  
 900,00 MeV   3,520E+01  2,384E-02   98,68 um     3,17 um     1,07 um  
   1,00 GeV   3,353E+01  2,174E-02  111,22 um     3,64 um     1,12 um  
   1,10 GeV   3,203E+01  1,999E-02  124,36 um     4,09 um     1,17 um  
   1,20 GeV   3,068E+01  1,852E-02  138,09 um     4,53 um     1,23 um  
   1,30 GeV   2,944E+01  1,726E-02  152,42 um     4,97 um     1,28 um  
   1,40 GeV   2,832E+01  1,617E-02  167,34 um     5,40 um     1,34 um  
   1,50 GeV   2,729E+01  1,521E-02  182,83 um     5,83 um     1,40 um  
   1,60 GeV   2,634E+01  1,437E-02  198,89 um     6,26 um     1,46 um  
   1,70 GeV   2,547E+01  1,362E-02  215,52 um     6,69 um     1,53 um  
   1,80 GeV   2,465E+01  1,295E-02  232,70 um     7,12 um     1,59 um  
   2,00 GeV   2,318E+01  1,179E-02  268,74 um     8,76 um     1,74 um  
   2,25 GeV   2,158E+01  1,062E-02  316,90 um    11,10 um     1,93 um  
   2,50 GeV   2,017E+01  9,671E-03  368,53 um    13,30 um     2,13 um  
   2,75 GeV   1,894E+01  8,884E-03  423,63 um    15,42 um     2,35 um  
