 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> giugno 16, 2015 
 ==================================================================

 Disk File Name = SRIM Outputs\Sulfur in  H- C- O.txt

 Ion = Sulfur [16] , Mass = 31,972 amu

 Target Density =  1,3970E+00 g/cm3 = 9,6311E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      H      1    036,36    004,20   
      C      6    045,45    062,50   
      O      8    018,18    033,30   
 ====================================
 Bragg Correction = -4,30%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
  35,00 MeV   2,441E+01  3,539E-02   13,13 um     3844 A      3572 A   
  37,50 MeV   2,410E+01  3,336E-02   13,87 um     3990 A      3612 A   
  40,00 MeV   2,378E+01  3,157E-02   14,61 um     4134 A      3652 A   
  45,00 MeV   2,314E+01  2,854E-02   16,14 um     4674 A      3729 A   
  50,00 MeV   2,250E+01  2,607E-02   17,70 um     5184 A      3806 A   
  55,00 MeV   2,188E+01  2,402E-02   19,31 um     5674 A      3883 A   
  60,00 MeV   2,128E+01  2,228E-02   20,97 um     6149 A      3960 A   
  65,00 MeV   2,077E+01  2,079E-02   22,67 um     6612 A      4038 A   
  70,00 MeV   2,042E+01  1,950E-02   24,41 um     7063 A      4116 A   
  80,00 MeV   1,948E+01  1,737E-02   27,99 um     8711 A      4276 A   
  90,00 MeV   1,859E+01  1,568E-02   31,75 um     1,02 um     4442 A   
 100,00 MeV   1,779E+01  1,430E-02   35,69 um     1,17 um     4614 A   
 110,00 MeV   1,707E+01  1,316E-02   39,79 um     1,30 um     4793 A   
 120,00 MeV   1,642E+01  1,220E-02   44,07 um     1,44 um     4980 A   
 130,00 MeV   1,582E+01  1,137E-02   48,51 um     1,57 um     5174 A   
 140,00 MeV   1,528E+01  1,065E-02   53,11 um     1,70 um     5376 A   
 150,00 MeV   1,478E+01  1,003E-02   57,87 um     1,83 um     5585 A   
 160,00 MeV   1,431E+01  9,474E-03   62,79 um     1,96 um     5802 A   
 170,00 MeV   1,388E+01  8,981E-03   67,87 um     2,09 um     6027 A   
 180,00 MeV   1,347E+01  8,540E-03   73,10 um     2,22 um     6259 A   
 200,00 MeV   1,274E+01  7,782E-03   84,03 um     2,71 um     6745 A   
 225,00 MeV   1,193E+01  7,012E-03   98,54 um     3,40 um     7394 A   
 250,00 MeV   1,123E+01  6,388E-03  114,00 um     4,04 um     8087 A   
 275,00 MeV   1,061E+01  5,870E-03  130,39 um     4,66 um     8823 A   
 300,00 MeV   1,006E+01  5,433E-03  147,70 um     5,27 um     9601 A   
 325,00 MeV   9,569E+00  5,060E-03  165,94 um     5,87 um     1,04 um  
 350,00 MeV   9,124E+00  4,737E-03  185,08 um     6,47 um     1,13 um  
 375,00 MeV   8,720E+00  4,455E-03  205,14 um     7,07 um     1,22 um  
 400,00 MeV   8,353E+00  4,206E-03  226,11 um     7,67 um     1,31 um  
 450,00 MeV   7,707E+00  3,786E-03  270,71 um     9,94 um     1,51 um  
 500,00 MeV   7,158E+00  3,445E-03  318,90 um    12,06 um     1,72 um  
 550,00 MeV   6,687E+00  3,164E-03  370,63 um    14,11 um     1,95 um  
 600,00 MeV   6,279E+00  2,926E-03  425,86 um    16,13 um     2,19 um  
 650,00 MeV   5,923E+00  2,724E-03  484,54 um    18,15 um     2,45 um  
 700,00 MeV   5,610E+00  2,548E-03  546,63 um    20,17 um     2,72 um  
 800,00 MeV   5,087E+00  2,260E-03  680,63 um    27,70 um     3,30 um  
 900,00 MeV   4,672E+00  2,033E-03  827,47 um    34,63 um     3,93 um  
   1,00 GeV   4,331E+00  1,848E-03  986,61 um    41,32 um     4,61 um  
   1,10 GeV   4,039E+00  1,696E-03    1,16 mm    47,91 um     5,34 um  
   1,20 GeV   3,789E+00  1,568E-03    1,34 mm    54,47 um     6,11 um  
   1,30 GeV   3,566E+00  1,458E-03    1,54 mm    61,06 um     6,92 um  
   1,40 GeV   3,368E+00  1,364E-03    1,74 mm    67,70 um     7,78 um  
   1,50 GeV   3,193E+00  1,281E-03    1,96 mm    74,43 um     8,68 um  
   1,60 GeV   3,038E+00  1,208E-03    2,19 mm    81,24 um     9,63 um  
   1,70 GeV   2,900E+00  1,144E-03    2,43 mm    88,13 um    10,62 um  
   1,80 GeV   2,775E+00  1,086E-03    2,68 mm    95,11 um    11,65 um  
   2,00 GeV   2,560E+00  9,869E-04    3,22 mm   121,78 um    13,83 um  
   2,25 GeV   2,341E+00  8,867E-04    3,95 mm   159,83 um    16,78 um  
   2,50 GeV   2,162E+00  8,057E-04    4,75 mm   195,54 um    19,97 um  
   2,75 GeV   2,013E+00  7,387E-04    5,61 mm   230,20 um    23,39 um  
   3,00 GeV   1,887E+00  6,824E-04    6,52 mm   264,38 um    27,02 um  
   3,25 GeV   1,779E+00  6,343E-04    7,50 mm   298,37 um    30,86 um  
   3,50 GeV   1,686E+00  5,928E-04    8,53 mm   332,33 um    34,90 um  
   3,75 GeV   1,604E+00  5,567E-04    9,62 mm   366,33 um    39,13 um  
   4,00 GeV   1,532E+00  5,248E-04   10,76 mm   400,43 um    43,54 um  
   4,50 GeV   1,410E+00  4,712E-04   13,20 mm   528,45 um    52,89 um  
   5,00 GeV   1,311E+00  4,279E-04   15,83 mm   646,64 um    62,90 um  
   5,50 GeV   1,230E+00  3,921E-04   18,65 mm   759,85 um    73,52 um  
   6,00 GeV   1,161E+00  3,621E-04   21,65 mm   870,16 um    84,70 um  
   6,50 GeV   1,103E+00  3,364E-04   24,81 mm   978,62 um    96,40 um  
   7,00 GeV   1,052E+00  3,143E-04   28,13 mm     1,09 mm   108,59 um  
   8,00 GeV   9,700E-01  2,780E-04   35,22 mm     1,48 mm   134,28 um  
