 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> giugno 16, 2015 
 ==================================================================

 Disk File Name = SRIM Outputs\Silicon in  H- C- O.txt

 Ion = Silicon [14] , Mass = 27,977 amu

 Target Density =  1,3970E+00 g/cm3 = 9,6311E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      H      1    036,36    004,20   
      C      6    045,45    062,50   
      O      8    018,18    033,30   
 ====================================
 Bragg Correction = -4,30%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
 200,00 MeV   9,300E+00  5,365E-03  108,86 um     3,63 um     8083 A   
 225,00 MeV   8,670E+00  4,832E-03  128,79 um     4,60 um     9055 A   
 250,00 MeV   8,126E+00  4,400E-03  150,10 um     5,50 um     1,01 um  
 275,00 MeV   7,650E+00  4,043E-03  172,79 um     6,37 um     1,12 um  
 300,00 MeV   7,229E+00  3,741E-03  196,85 um     7,23 um     1,24 um  
 325,00 MeV   6,853E+00  3,483E-03  222,27 um     8,08 um     1,36 um  
 350,00 MeV   6,516E+00  3,260E-03  249,05 um     8,93 um     1,49 um  
 375,00 MeV   6,211E+00  3,065E-03  277,17 um     9,78 um     1,62 um  
 400,00 MeV   5,933E+00  2,893E-03  306,65 um    10,63 um     1,76 um  
 450,00 MeV   5,449E+00  2,603E-03  369,59 um    13,88 um     2,06 um  
 500,00 MeV   5,040E+00  2,369E-03  437,88 um    16,92 um     2,38 um  
 550,00 MeV   4,693E+00  2,174E-03  511,48 um    19,88 um     2,73 um  
 600,00 MeV   4,394E+00  2,011E-03  590,29 um    22,80 um     3,10 um  
 650,00 MeV   4,136E+00  1,871E-03  674,24 um    25,72 um     3,49 um  
 700,00 MeV   3,913E+00  1,750E-03  763,19 um    28,64 um     3,90 um  
 800,00 MeV   3,551E+00  1,552E-03  955,24 um    39,50 um     4,78 um  
 900,00 MeV   3,256E+00  1,395E-03    1,17 mm    49,49 um     5,74 um  
   1,00 GeV   3,002E+00  1,268E-03    1,39 mm    59,17 um     6,78 um  
   1,10 GeV   2,782E+00  1,164E-03    1,64 mm    68,80 um     7,89 um  
   1,20 GeV   2,595E+00  1,075E-03    1,91 mm    78,47 um     9,08 um  
   1,30 GeV   2,435E+00  1,000E-03    2,19 mm    88,23 um    10,35 um  
   1,40 GeV   2,296E+00  9,352E-04    2,50 mm    98,11 um    11,69 um  
   1,50 GeV   2,173E+00  8,784E-04    2,82 mm   108,11 um    13,10 um  
   1,60 GeV   2,066E+00  8,284E-04    3,15 mm   118,23 um    14,58 um  
   1,70 GeV   1,969E+00  7,840E-04    3,51 mm   128,49 um    16,14 um  
   1,80 GeV   1,883E+00  7,443E-04    3,88 mm   138,87 um    17,76 um  
   2,00 GeV   1,735E+00  6,762E-04    4,67 mm   178,53 um    21,20 um  
   2,25 GeV   1,584E+00  6,074E-04    5,75 mm   235,06 um    25,87 um  
   2,50 GeV   1,461E+00  5,518E-04    6,93 mm   288,10 um    30,92 um  
   2,75 GeV   1,360E+00  5,058E-04    8,20 mm   339,59 um    36,34 um  
   3,00 GeV   1,274E+00  4,672E-04    9,56 mm   390,36 um    42,11 um  
   3,25 GeV   1,201E+00  4,342E-04   11,00 mm   440,83 um    48,22 um  
   3,50 GeV   1,138E+00  4,058E-04   12,53 mm   491,22 um    54,64 um  
   3,75 GeV   1,083E+00  3,810E-04   14,15 mm   541,66 um    61,36 um  
   4,00 GeV   1,035E+00  3,591E-04   15,84 mm   592,21 um    68,38 um  
   4,50 GeV   9,533E-01  3,224E-04   19,44 mm   781,70 um    83,25 um  
   5,00 GeV   8,875E-01  2,927E-04   23,33 mm   956,36 um    99,14 um  
   5,50 GeV   8,332E-01  2,682E-04   27,49 mm     1,12 mm   115,98 um  
   6,00 GeV   7,877E-01  2,476E-04   31,91 mm     1,29 mm   133,69 um  
   6,50 GeV   7,491E-01  2,300E-04   36,57 mm     1,45 mm   152,18 um  
   7,00 GeV   7,158E-01  2,149E-04   41,46 mm     1,60 mm   171,42 um  
   8,00 GeV   6,616E-01  1,900E-04   51,86 mm     2,18 mm   211,86 um  
   9,00 GeV   6,193E-01  1,705E-04   63,05 mm     2,69 mm   254,60 um  
  10,00 GeV   5,855E-01  1,547E-04   74,94 mm     3,17 mm   299,28 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  1,3970E+01                 eV / Angstrom 
  1,3970E+02                keV / micron   
  1,3970E+02                MeV / mm       
  1,0000E+00                keV / (ug/cm2) 
  1,0000E+00                MeV / (mg/cm2) 
  1,0000E+03                keV / (mg/cm2) 
  1,4505E+01                 eV / (1E15 atoms/cm2)
  1,0337E-01                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
