 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> giugno 16, 2015 
 ==================================================================

 Disk File Name = SRIM Outputs\Iron in  H- C- O.txt

 Ion = Iron [26] , Mass = 55,935 amu

 Target Density =  1,3970E+00 g/cm3 = 9,6311E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      H      1    036,36    004,20   
      C      6    045,45    062,50   
      O      8    018,18    033,30   
 ====================================
 Bragg Correction = -4,30%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
 450,00 MeV   2,477E+01  1,564E-02  104,53 um     3,35 um     7771 A   
 500,00 MeV   2,348E+01  1,425E-02  119,37 um     3,96 um     8241 A   
 550,00 MeV   2,231E+01  1,310E-02  135,00 um     4,53 um     8739 A   
 600,00 MeV   2,126E+01  1,213E-02  151,43 um     5,10 um     9266 A   
 650,00 MeV   2,031E+01  1,130E-02  168,65 um     5,65 um     9822 A   
 700,00 MeV   1,944E+01  1,058E-02  186,66 um     6,20 um     1,04 um  
 800,00 MeV   1,791E+01  9,401E-03  225,02 um     8,24 um     1,17 um  
 900,00 MeV   1,663E+01  8,466E-03  266,49 um    10,12 um     1,30 um  
   1,00 GeV   1,552E+01  7,708E-03  311,05 um    11,93 um     1,45 um  
   1,10 GeV   1,457E+01  7,080E-03  358,64 um    13,70 um     1,61 um  
   1,20 GeV   1,375E+01  6,550E-03  409,21 um    15,46 um     1,77 um  
   1,30 GeV   1,302E+01  6,098E-03  462,72 um    17,21 um     1,95 um  
   1,40 GeV   1,237E+01  5,707E-03  519,11 um    18,97 um     2,14 um  
   1,50 GeV   1,180E+01  5,365E-03  578,33 um    20,75 um     2,33 um  
   1,60 GeV   1,129E+01  5,063E-03  640,34 um    22,53 um     2,53 um  
   1,70 GeV   1,082E+01  4,795E-03  705,11 um    24,32 um     2,75 um  
   1,80 GeV   1,038E+01  4,556E-03  772,63 um    26,13 um     2,97 um  
   2,00 GeV   9,620E+00  4,144E-03  915,88 um    33,08 um     3,43 um  
   2,25 GeV   8,829E+00  3,727E-03    1,11 mm    43,01 um     4,06 um  
   2,50 GeV   8,173E+00  3,390E-03    1,32 mm    52,34 um     4,74 um  
   2,75 GeV   7,620E+00  3,111E-03    1,55 mm    61,39 um     5,46 um  
   3,00 GeV   7,149E+00  2,876E-03    1,79 mm    70,34 um     6,23 um  
   3,25 GeV   6,741E+00  2,675E-03    2,05 mm    79,24 um     7,04 um  
   3,50 GeV   6,385E+00  2,502E-03    2,32 mm    88,14 um     7,90 um  
   3,75 GeV   6,071E+00  2,350E-03    2,61 mm    97,08 um     8,80 um  
   4,00 GeV   5,786E+00  2,217E-03    2,91 mm   106,07 um     9,73 um  
   4,50 GeV   5,293E+00  1,993E-03    3,56 mm   140,11 um    11,73 um  
   5,00 GeV   4,892E+00  1,811E-03    4,26 mm   171,88 um    13,88 um  
   5,50 GeV   4,558E+00  1,661E-03    5,02 mm   202,61 um    16,19 um  
   6,00 GeV   4,276E+00  1,534E-03    5,83 mm   232,84 um    18,63 um  
   6,50 GeV   4,035E+00  1,427E-03    6,69 mm   262,85 um    21,22 um  
   7,00 GeV   3,826E+00  1,334E-03    7,60 mm   292,76 um    23,93 um  
   8,00 GeV   3,482E+00  1,181E-03    9,56 mm   403,47 um    29,73 um  
   9,00 GeV   3,210E+00  1,061E-03   11,70 mm   504,60 um    36,00 um  
  10,00 GeV   2,991E+00  9,634E-04   14,02 mm   601,26 um    42,69 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  1,3970E+01                 eV / Angstrom 
  1,3970E+02                keV / micron   
  1,3970E+02                MeV / mm       
  1,0000E+00                keV / (ug/cm2) 
  1,0000E+00                MeV / (mg/cm2) 
  1,0000E+03                keV / (mg/cm2) 
  1,4505E+01                 eV / (1E15 atoms/cm2)
  5,6919E-02                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
