 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> giugno 16, 2015 
 ==================================================================

 Disk File Name = SRIM Outputs\Neon in  H- C- O.txt

 Ion = Neon [10] , Mass = 19,992 amu

 Target Density =  1,3970E+00 g/cm3 = 9,6311E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      H      1    036,36    004,20   
      C      6    045,45    062,50   
      O      8    018,18    033,30   
 ====================================
 Bragg Correction = -4,30%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
 120,00 MeV   6,059E+00  3,296E-03   99,16 um     3,61 um     8368 A   
 130,00 MeV   5,756E+00  3,070E-03  111,28 um     4,00 um     9039 A   
 140,00 MeV   5,483E+00  2,874E-03  124,02 um     4,39 um     9745 A   
 150,00 MeV   5,233E+00  2,703E-03  137,38 um     4,78 um     1,05 um  
 160,00 MeV   5,005E+00  2,552E-03  151,36 um     5,18 um     1,13 um  
 170,00 MeV   4,796E+00  2,418E-03  165,97 um     5,58 um     1,21 um  
 180,00 MeV   4,603E+00  2,297E-03  181,20 um     5,98 um     1,29 um  
 200,00 MeV   4,258E+00  2,091E-03  213,53 um     7,54 um     1,47 um  
 225,00 MeV   3,891E+00  1,882E-03  257,50 um     9,78 um     1,71 um  
 250,00 MeV   3,579E+00  1,712E-03  305,45 um    11,92 um     1,98 um  
 275,00 MeV   3,313E+00  1,572E-03  357,42 um    14,01 um     2,26 um  
 300,00 MeV   3,082E+00  1,454E-03  413,42 um    16,11 um     2,57 um  
 325,00 MeV   2,882E+00  1,353E-03  473,47 um    18,22 um     2,90 um  
 350,00 MeV   2,706E+00  1,266E-03  537,55 um    20,36 um     3,25 um  
 375,00 MeV   2,552E+00  1,189E-03  605,65 um    22,54 um     3,62 um  
 400,00 MeV   2,415E+00  1,122E-03  677,73 um    24,75 um     4,01 um  
 450,00 MeV   2,188E+00  1,009E-03  833,43 um    33,16 um     4,86 um  
 500,00 MeV   2,009E+00  9,175E-04    1,00 mm    41,05 um     5,78 um  
 550,00 MeV   1,867E+00  8,418E-04    1,19 mm    48,70 um     6,79 um  
 600,00 MeV   1,756E+00  7,781E-04    1,39 mm    56,19 um     7,86 um  
 650,00 MeV   1,645E+00  7,236E-04    1,60 mm    63,63 um     8,99 um  
 700,00 MeV   1,549E+00  6,766E-04    1,82 mm    71,13 um    10,20 um  
 800,00 MeV   1,391E+00  5,994E-04    2,31 mm    99,16 um    12,81 um  
 900,00 MeV   1,265E+00  5,386E-04    2,85 mm   125,24 um    15,68 um  
